
0.42778,-0.57083,0.43333,-0.565,0.43722,-0.55917,0.43944,-0.55458,0.44083,-0.55167,0.44083,-0.55125,0.43944,-0.5525,0.43667,-0.55625,0.43194,-0.56083,0.4275,-0.56625,0.4225,-0.57208,0.4175,-0.57792,0.41278,-0.58458,0.40639,-0.59167,0.39944,-0.59958,0.39167,-0.60792,0.3825,-0.61708,0.37222,-0.6275,0.36056,-0.63917,0.34833,-0.65167,0.33556,-0.66333,0.32361,-0.67375,0.31306,-0.68208,0.30583,-0.6875,0.3025,-0.69,0.30278,-0.68958,0.30722,-0.68667,0.31472,-0.68208,0.32306,-0.67583,0.33278,-0.66833,0.34333,-0.66167,0.35361,-0.655,0.36167,-0.64917,0.36722,-0.64458,0.37,-0.64292,0.36889,-0.64375,0.36444,-0.64792,0.35611,-0.65292,0.34639,-0.66,0.33556,-0.66708,4
0.50833,-0.52917,0.51222,-0.52042,0.515,-0.5125,0.51694,-0.50667,0.51778,-0.50333,0.51806,-0.5025,0.5175,-0.50542,0.51583,-0.51042,0.51333,-0.5175,0.51,-0.52583,0.50694,-0.53417,0.50361,-0.54333,0.5,-0.55333,0.49528,-0.56333,0.49028,-0.57333,0.48389,-0.58542,0.47778,-0.5975,0.46917,-0.6125,0.46,-0.62667,0.4525,-0.63833,0.4425,-0.6525,0.43472,-0.66333,0.42611,-0.67375,0.42028,-0.68083,0.41778,-0.68375,0.4175,-0.6825,0.42028,-0.67708,0.42417,-0.67042,0.42944,-0.66042,0.4375,-0.64542,0.44806,-0.62625,0.45722,-0.60875,0.465,-0.59292,0.46917,-0.58417,0.47167,-0.57958,0.47083,-0.58208,0.46639,-0.5925,0.45944,-0.60667,0.45083,-0.62458,0.4425,-0.64083,3
-0.075,0.2125,-0.074167,0.21125,-0.073056,0.21042,-0.073056,0.21,-0.073056,0.21,-0.073056,0.21042,-0.068333,0.21125,-0.061389,0.21375,-0.051667,0.21625,-0.040833,0.22042,-0.031667,0.22417,-0.023056,0.22708,-0.017222,0.22958,-0.012778,0.23083,-0.01,0.23167,-0.0086111,0.23167,-0.0077778,0.23125,-0.0075,0.23083,-0.0075,0.22958,-0.0080556,0.22917,-0.0083333,0.2275,-0.0086111,0.22667,-0.0083333,0.22542,-0.0075,0.225,-0.0052778,0.22458,-0.0027778,0.22458,0,0.225,0.0025,0.22542,0.005,0.22542,0.0072222,0.225,0.01,0.22458,0.011944,0.22333,0.013333,0.22167,0.013333,0.21958,0.012778,0.21833,0.011111,0.2175,0.0094444,0.2175,0.0075,0.21917,0.0055556,0.22,0.0038889,0.22167,2
0.56389,-0.083333,0.5525,-0.06625,0.54333,-0.0525,0.53778,-0.04375,0.53583,-0.03875,0.53806,-0.039167,0.54417,-0.04375,0.55417,-0.052917,0.56667,-0.065833,0.58,-0.081667,0.59333,-0.1,0.60667,-0.12,0.61972,-0.14333,0.63056,-0.16792,0.63944,-0.19417,0.64778,-0.22375,0.65472,-0.25708,0.65861,-0.29333,0.65972,-0.33167,0.65889,-0.37,0.65583,-0.40583,0.65111,-0.43625,0.64639,-0.46,0.64222,-0.47542,0.63833,-0.48,0.63444,-0.46958,0.63083,-0.44708,0.62556,-0.41292,0.61667,-0.37292,0.60528,-0.33,0.59194,-0.28875,0.57917,-0.25333,0.56889,-0.22667,0.56167,-0.21,0.55722,-0.20333,0.55861,-0.20833,0.565,-0.22417,0.57528,-0.24958,0.58833,-0.28333,0.6025,-0.32458,3
0.013889,0.20833,0.015278,0.2075,0.015556,0.20625,0.015833,0.20542,0.015833,0.20542,0.015833,0.20625,0.019444,0.2075,0.025833,0.21042,0.032778,0.21375,0.041111,0.21792,0.047778,0.22125,0.053611,0.22417,0.056944,0.22625,0.058889,0.22708,0.06,0.22708,0.060278,0.2275,0.060278,0.22667,0.059722,0.22667,0.059167,0.22583,0.058611,0.22542,0.058611,0.22458,0.058333,0.22292,0.058889,0.2225,0.059722,0.22167,0.061667,0.22167,0.063889,0.22167,0.065833,0.22167,0.068056,0.22208,0.07,0.22208,0.072222,0.22167,0.074167,0.22083,0.075833,0.22,0.076389,0.21792,0.076389,0.21667,0.075556,0.215,0.074167,0.21542,0.072222,0.21583,0.070556,0.21792,0.069167,0.21917,0.067778,0.22083,2
-0.080556,-0.1125,-0.079722,-0.11333,-0.079444,-0.11458,-0.079444,-0.11542,-0.079722,-0.11583,-0.080278,-0.11583,-0.080833,-0.115,-0.081111,-0.11458,-0.081944,-0.11333,-0.082778,-0.1125,-0.084167,-0.11083,-0.084722,-0.10958,-0.085556,-0.10833,-0.086667,-0.1075,-0.087222,-0.10708,-0.088333,-0.10667,-0.089444,-0.10667,-0.090278,-0.10708,-0.090556,-0.10708,-0.091111,-0.10792,-0.091111,-0.10917,-0.090833,-0.11,-0.090833,-0.11083,-0.090278,-0.11042,-0.089722,-0.11042,-0.089167,-0.10958,-0.088333,-0.10875,-0.087222,-0.10792,-0.086389,-0.10708,-0.085278,-0.10667,-0.084444,-0.10667,-0.083889,-0.10708,-0.083611,-0.10792,-0.083333,-0.10958,-0.083611,-0.11042,-0.083889,-0.11042,-0.084444,-0.11042,-0.085278,-0.11,-0.085833,-0.10958,-0.086944,-0.10875,1
-0.71389,-0.43333,-0.72917,-0.47625,-0.7375,-0.51083,-0.73944,-0.53208,-0.73667,-0.54042,-0.73278,-0.53917,-0.72917,-0.53042,-0.72583,-0.51458,-0.72111,-0.49375,-0.715,-0.46875,-0.70667,-0.44167,-0.69694,-0.41292,-0.68556,-0.38417,-0.67222,-0.35458,-0.65833,-0.32625,-0.64306,-0.29875,-0.62778,-0.27167,-0.61194,-0.24542,-0.59722,-0.22208,-0.58333,-0.20208,-0.57167,-0.18583,-0.56222,-0.17333,-0.55722,-0.16542,-0.55694,-0.16208,-0.56139,-0.16292,-0.57139,-0.16917,-0.58583,-0.18083,-0.60444,-0.19917,-0.62417,-0.2225,-0.64361,-0.2475,-0.66,-0.27292,-0.67083,-0.295,-0.67694,-0.3125,-0.67833,-0.32333,-0.67583,-0.3275,-0.67139,-0.32583,-0.66528,-0.31833,-0.6575,-0.305,-0.64722,-0.28667,-0.63444,-0.26542,5
0.033333,0.0125,0.034167,0.01125,0.034444,0.0091667,0.034167,0.0083333,0.033889,0.0079167,0.033333,0.0083333,0.033056,0.0095833,0.033056,0.01,0.033056,0.0095833,0.033333,0.0091667,0.034167,0.0066667,0.035,0.00375,0.035278,0.00125,0.035556,0.00083333,0.035833,0.00041667,0.035833,0,0.035556,-0.00041667,0.035556,-0.00125,0.035278,-0.0020833,0.035278,-0.0029167,0.035278,-0.00375,0.035556,-0.005,0.036111,-0.0058333,0.036667,-0.0066667,0.0375,-0.0075,0.038611,-0.0075,0.039722,-0.0079167,0.041389,-0.0083333,0.042778,-0.0083333,0.043889,-0.0091667,0.045278,-0.01,0.046111,-0.01125,0.046667,-0.0125,0.046667,-0.014167,0.046389,-0.015,0.045833,-0.015417,0.045,-0.015,0.044167,-0.01375,0.043056,-0.011667,0.041944,-0.010417,1
0.39444,-0.46667,0.39639,-0.46125,0.3975,-0.45583,0.39861,-0.45208,0.39917,-0.44958,0.39944,-0.44917,0.39972,-0.45042,0.39944,-0.45292,0.39833,-0.45625,0.39694,-0.46042,0.39556,-0.46458,0.39389,-0.47083,0.39167,-0.4775,0.38889,-0.485,0.38583,-0.49292,0.38139,-0.50208,0.37639,-0.51333,0.37028,-0.52542,0.36278,-0.53875,0.35361,-0.55417,0.34417,-0.56917,0.335,-0.58167,0.32694,-0.59208,0.32139,-0.59875,0.31889,-0.60125,0.31806,-0.60083,0.32056,-0.595,0.325,-0.5875,0.32944,-0.57833,0.33361,-0.57,0.33833,-0.56125,0.34278,-0.55292,0.34639,-0.54667,0.34972,-0.54125,0.35111,-0.53958,0.35028,-0.54125,0.3475,-0.54542,0.34333,-0.55125,0.33861,-0.55792,0.33361,-0.56583,4
-0.50556,-0.72083,-0.50333,-0.72792,-0.50083,-0.73417,-0.49861,-0.73917,-0.49444,-0.74333,-0.49194,-0.74417,-0.49167,-0.74292,-0.49333,-0.73917,-0.49556,-0.735,-0.49861,-0.72917,-0.50167,-0.72292,-0.50444,-0.71708,-0.50694,-0.71125,-0.51,-0.705,-0.51222,-0.69875,-0.51472,-0.69292,-0.51806,-0.68625,-0.52222,-0.67917,-0.52583,-0.67292,-0.53,-0.66625,-0.53278,-0.66042,-0.53583,-0.65458,-0.53694,-0.65083,-0.53778,-0.64833,-0.53972,-0.64625,-0.53972,-0.64625,-0.53917,-0.64833,-0.53861,-0.65167,-0.53722,-0.6575,-0.535,-0.66417,-0.53306,-0.67083,-0.53,-0.67792,-0.5275,-0.68417,-0.52556,-0.68917,-0.52278,-0.69375,-0.52139,-0.69542,-0.52083,-0.69542,-0.52083,-0.69333,-0.52306,-0.68875,-0.52472,-0.68375,5
-0.030556,0.28333,-0.029444,0.2825,-0.028889,0.28208,-0.028611,0.28167,-0.028611,0.28125,-0.028889,0.28167,-0.027778,0.2825,-0.023889,0.2825,-0.016667,0.28417,-0.0072222,0.285,0.0022222,0.28542,0.010833,0.28583,0.0175,0.28667,0.021944,0.28708,0.024444,0.2875,0.026111,0.28792,0.026667,0.2875,0.026944,0.28708,0.026389,0.28667,0.025833,0.28583,0.025278,0.285,0.025,0.28417,0.025556,0.28292,0.026667,0.28292,0.028333,0.2825,0.030833,0.2825,0.033611,0.28208,0.036111,0.28208,0.038611,0.2825,0.041389,0.28167,0.043889,0.28083,0.045833,0.28,0.0475,0.27833,0.047778,0.27667,0.046944,0.27542,0.045,0.27458,0.043056,0.27542,0.040833,0.27667,0.039167,0.27792,0.037222,0.27958,2
0.013889,-0.15,0.014444,-0.15083,0.015,-0.15167,0.015,-0.15208,0.014444,-0.15208,0.014167,-0.15208,0.013611,-0.15167,0.013056,-0.15125,0.012222,-0.15083,0.011389,-0.14958,0.010556,-0.14917,0.0094444,-0.14875,0.0086111,-0.14875,0.0077778,-0.14792,0.0066667,-0.1475,0.0055556,-0.1475,0.0044444,-0.14792,0.0036111,-0.14833,0.0030556,-0.14958,0.0027778,-0.15042,0.0025,-0.15125,0.0027778,-0.15292,0.0030556,-0.15375,0.0036111,-0.15458,0.0041667,-0.15458,0.005,-0.15375,0.0058333,-0.15292,0.0066667,-0.15208,0.0077778,-0.15167,0.0086111,-0.15083,0.0094444,-0.15083,0.01,-0.15083,0.010278,-0.15167,0.010278,-0.15292,0.01,-0.15375,0.0097222,-0.15375,0.0094444,-0.15292,0.0088889,-0.1525,0.0077778,-0.15167,0.0066667,-0.15125,1
0.52222,-0.46667,0.52444,-0.45583,0.52583,-0.44708,0.52667,-0.44,0.52722,-0.43583,0.52778,-0.43542,0.52806,-0.43917,0.5275,-0.44542,0.52639,-0.45417,0.525,-0.46417,0.52333,-0.47458,0.52111,-0.48542,0.51806,-0.49708,0.51444,-0.50917,0.50972,-0.52167,0.50417,-0.53458,0.49806,-0.54708,0.49083,-0.56125,0.48083,-0.58208,0.46917,-0.60333,0.45667,-0.62458,0.44417,-0.64375,0.43389,-0.6575,0.42722,-0.66625,0.42417,-0.66917,0.42444,-0.66667,0.42778,-0.66042,0.43389,-0.64958,0.43972,-0.63792,0.44583,-0.62542,0.45333,-0.61,0.45972,-0.59583,0.46611,-0.5825,0.47,-0.57417,0.47167,-0.57083,0.47083,-0.57292,0.4675,-0.58167,0.4625,-0.59375,0.45639,-0.60708,0.45,-0.62167,3
-0.15556,-0.070833,-0.15528,-0.071667,-0.15528,-0.0725,-0.15583,-0.073333,-0.15667,-0.07375,-0.15694,-0.07375,-0.15694,-0.072917,-0.15722,-0.072083,-0.1575,-0.07125,-0.15778,-0.07,-0.15833,-0.06875,-0.15861,-0.0675,-0.15944,-0.067083,-0.15972,-0.066667,-0.16028,-0.065833,-0.16111,-0.065833,-0.16139,-0.065833,-0.16194,-0.066667,-0.16222,-0.067083,-0.16194,-0.067083,-0.16167,-0.067917,-0.16111,-0.068333,-0.16028,-0.067917,-0.15972,-0.0675,-0.15917,-0.066667,-0.15833,-0.06625,-0.1575,-0.065,-0.15667,-0.064583,-0.15583,-0.064167,-0.15528,-0.06375,-0.15472,-0.06375,-0.15444,-0.064583,-0.15472,-0.06625,-0.15528,-0.067917,-0.15583,-0.069583,-0.15611,-0.07,-0.15639,-0.07,-0.15694,-0.07,-0.15778,-0.069583,-0.15861,-0.069583,1
-0.011111,0.12083,-0.010278,0.11958,-0.0094444,0.11875,-0.0091667,0.11833,-0.0091667,0.11875,-0.0088889,0.11917,-0.0066667,0.12042,-0.0013889,0.12292,0.0072222,0.12708,0.0175,0.13083,0.028056,0.135,0.037222,0.13792,0.043889,0.14,0.048333,0.14125,0.051111,0.14167,0.0525,0.14125,0.053056,0.14083,0.053333,0.14,0.053056,0.13917,0.052778,0.13792,0.0525,0.13708,0.0525,0.13583,0.0525,0.13458,0.053056,0.13417,0.054722,0.13333,0.056667,0.13333,0.058889,0.13292,0.061389,0.1325,0.063611,0.13208,0.065556,0.13167,0.067778,0.13083,0.069722,0.12917,0.070556,0.12708,0.070833,0.12542,0.070278,0.12375,0.068889,0.12333,0.0675,0.12417,0.065833,0.12542,0.064444,0.1275,0.063056,0.12917,2
0.46944,0.083333,0.45389,0.09625,0.44222,0.10583,0.43417,0.11333,0.43139,0.11667,0.43444,0.11708,0.44278,0.11375,0.45611,0.10875,0.47333,0.10042,0.49306,0.089583,0.51278,0.075,0.53222,0.057917,0.55083,0.037917,0.56833,0.015417,0.58417,-0.0095833,0.59889,-0.03875,0.61306,-0.0725,0.62417,-0.10958,0.63194,-0.15,0.63694,-0.19125,0.63917,-0.22875,0.63917,-0.26083,0.63806,-0.28625,0.63556,-0.3025,0.63167,-0.30625,0.625,-0.29542,0.61667,-0.26958,0.605,-0.23333,0.5875,-0.19042,0.56556,-0.14625,0.54139,-0.10583,0.51861,-0.0725,0.50028,-0.047917,0.4875,-0.0325,0.48194,-0.0275,0.48417,-0.0325,0.49472,-0.046667,0.5125,-0.070417,0.53583,-0.10292,0.56222,-0.14458,3
-0.35556,-0.6625,-0.35444,-0.66458,-0.35222,-0.6675,-0.35028,-0.67042,-0.34778,-0.6725,-0.34556,-0.67333,-0.34556,-0.67208,-0.34694,-0.67042,-0.34944,-0.66792,-0.3525,-0.66583,-0.35528,-0.66333,-0.35833,-0.66042,-0.36056,-0.65917,-0.36306,-0.6575,-0.36528,-0.65542,-0.36722,-0.65333,-0.36944,-0.65125,-0.37222,-0.64875,-0.37556,-0.64625,-0.37889,-0.64333,-0.38222,-0.64083,-0.38611,-0.63833,-0.38889,-0.63625,-0.39056,-0.63458,-0.39111,-0.63375,-0.39028,-0.63333,-0.38917,-0.63375,-0.38694,-0.63458,-0.385,-0.63583,-0.38306,-0.63833,-0.38083,-0.64,-0.37889,-0.64333,-0.37639,-0.64708,-0.37389,-0.65042,-0.37167,-0.65292,-0.37,-0.65458,-0.36944,-0.65542,-0.37,-0.655,-0.37194,-0.65375,-0.37417,-0.65167,1
-0.67778,-0.37083,-0.695,-0.40875,-0.70556,-0.43792,-0.70833,-0.45708,-0.70639,-0.46458,-0.70194,-0.46333,-0.69833,-0.45583,-0.69389,-0.44208,-0.68833,-0.42333,-0.68111,-0.40167,-0.67167,-0.3775,-0.66028,-0.3525,-0.64778,-0.3275,-0.63361,-0.3025,-0.61861,-0.27875,-0.60278,-0.25583,-0.58722,-0.23333,-0.57167,-0.21292,-0.55667,-0.19417,-0.54278,-0.1775,-0.53111,-0.16417,-0.52222,-0.15417,-0.51694,-0.1475,-0.51639,-0.14417,-0.52111,-0.14458,-0.53028,-0.14875,-0.54472,-0.1575,-0.5625,-0.17125,-0.58222,-0.18875,-0.60139,-0.20875,-0.6175,-0.22958,-0.62889,-0.24833,-0.635,-0.26292,-0.63639,-0.2725,-0.63417,-0.27667,-0.63,-0.27583,-0.62389,-0.26958,-0.61583,-0.25875,-0.60528,-0.24417,-0.59278,-0.22708,5
-0.51389,-0.49583,-0.51833,-0.50917,-0.52111,-0.52083,-0.52111,-0.52875,-0.51917,-0.53292,-0.51722,-0.53375,-0.51583,-0.53042,-0.51556,-0.52458,-0.515,-0.51667,-0.51389,-0.5075,-0.51194,-0.4975,-0.50917,-0.48708,-0.50611,-0.47708,-0.50194,-0.46708,-0.49833,-0.45792,-0.49417,-0.44833,-0.48944,-0.43958,-0.485,-0.43125,-0.48194,-0.42333,-0.47917,-0.41542,-0.47639,-0.40917,-0.47472,-0.40375,-0.47389,-0.39958,-0.47417,-0.39708,-0.47639,-0.39667,-0.47972,-0.39792,-0.48389,-0.40125,-0.48944,-0.40583,-0.49528,-0.4125,-0.50111,-0.42042,-0.505,-0.42958,-0.5075,-0.43875,-0.50889,-0.44625,-0.50861,-0.45208,-0.50667,-0.45583,-0.50417,-0.45667,-0.50167,-0.45542,-0.49917,-0.45125,-0.49611,-0.44542,-0.49222,-0.43875,5
-0.055556,0.125,-0.054167,0.12375,-0.053611,0.12292,-0.053333,0.12208,-0.053333,0.12208,-0.052778,0.1225,-0.050556,0.12375,-0.045,0.12667,-0.035833,0.12917,-0.024444,0.13375,-0.013056,0.1375,-0.0027778,0.14125,0.0052778,0.14375,0.010556,0.14458,0.013889,0.14542,0.015833,0.14542,0.016944,0.145,0.0175,0.14417,0.0175,0.14375,0.016944,0.1425,0.016389,0.14125,0.016389,0.14,0.016667,0.13875,0.017222,0.13792,0.018611,0.1375,0.020833,0.1375,0.023333,0.1375,0.025833,0.13708,0.028333,0.13667,0.030556,0.13625,0.033056,0.13583,0.035,0.13458,0.036389,0.1325,0.036667,0.13,0.035833,0.12833,0.034722,0.12792,0.033056,0.12833,0.031389,0.13,0.029722,0.13167,0.028056,0.13333,2
-0.53333,-0.7,-0.52667,-0.71458,-0.52056,-0.72667,-0.515,-0.73542,-0.51083,-0.73958,-0.50889,-0.74,-0.50917,-0.73792,-0.51278,-0.73208,-0.51694,-0.72417,-0.52222,-0.715,-0.52806,-0.705,-0.53556,-0.6925,-0.54139,-0.68042,-0.54611,-0.66792,-0.54972,-0.65542,-0.55333,-0.6425,-0.55694,-0.62833,-0.56028,-0.615,-0.56389,-0.60125,-0.5675,-0.58792,-0.57111,-0.57583,-0.57389,-0.56542,-0.57583,-0.55833,-0.57722,-0.55458,-0.57778,-0.55458,-0.5775,-0.55917,-0.57694,-0.56708,-0.57556,-0.57833,-0.57444,-0.59083,-0.5725,-0.60458,-0.56972,-0.61833,-0.56667,-0.63042,-0.56389,-0.63958,-0.56111,-0.64708,-0.55889,-0.65083,-0.55778,-0.65167,-0.55722,-0.64958,-0.55806,-0.64417,-0.55972,-0.63583,-0.56222,-0.625,5
